,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,sqrt_BALANCE_FREQUENCY,sqrt_CASH_ADVANCE_FREQUENCY,sqrt_PURCHASES_TRX,avg_oneoff_purchases,avg_installment_purchases,avg_cash_advance,digit_BALANCE,digit_BALANCE_FREQUENCY,digit_PURCHASES,digit_ONEOFF_PURCHASES,digit_INSTALLMENTS_PURCHASES,digit_CASH_ADVANCE,digit_PURCHASES_FREQUENCY,digit_ONEOFF_PURCHASES_FREQUENCY,digit_PURCHASES_INSTALLMENTS_FREQUENCY,digit_CASH_ADVANCE_FREQUENCY,digit_CASH_ADVANCE_TRX,digit_PURCHASES_TRX,digit_CREDIT_LIMIT,digit_PAYMENTS,digit_MINIMUM_PAYMENTS,digit_PRC_FULL_PAYMENT,digit_sqrt_BALANCE_FREQUENCY,digit_sqrt_CASH_ADVANCE_FREQUENCY,digit_sqrt_PURCHASES_TRX,digit_avg_oneoff_purchases,digit_avg_installment_purchases,digit_avg_cash_advance,CUST_ID,TENURE,cluster
7359,475.301123,1.0,415.47,415.47,0.0,762.195411,0.166667,0.166667,0.0,0.25,3,2,7000.0,3965.1509920000003,177.117122,0.0,1.0,0.5,1.4142135623730951,2492.8150143699713,0.0,254.06513700000002,1,8,1,1,1,1,2,2,1,2,1,1,2,1,1,1,8,3,1,1,1,1,C17559,12,0
7360,1865.2714230000001,1.0,412.0,412.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,597.104874,666.876023,0.0,1.0,0.0,1.4142135623730951,2471.995056009888,0.0,0.0,1,8,1,1,1,1,2,2,1,1,1,1,1,1,1,1,8,1,1,1,1,1,C17560,12,0
7361,1618.277656,1.0,3031.28,1616.35,1414.93,0.0,0.909091,0.909091,0.636364,0.0,0,52,3200.0,2513.922495,371.02527200000003,0.0,1.0,0.0,7.211102550927978,1777.9848222015178,2223.460158022767,0.0,1,8,1,1,1,1,8,8,6,1,1,2,1,1,1,1,8,1,4,1,1,1,C17561,11,2
7362,36.57785,0.545455,561.48,0.0,561.48,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,891.708605,167.286067,1.0,0.7385492536046597,0.0,2.449489742783178,0.0,1347.5509219592625,0.0,1,5,1,1,1,1,5,1,4,1,1,1,1,1,1,8,6,1,2,1,1,1,C17562,12,1
7363,443.558578,1.0,26.09,26.09,0.0,646.932676,0.083333,0.083333,0.0,0.5,16,4,1200.0,1218.8668369999998,200.752923,0.083333,1.0,0.7071067811865476,2.0,313.0812523250093,0.0,40.43329225,1,8,1,1,1,1,1,1,1,3,2,1,1,1,1,1,8,3,1,1,1,1,C17563,12,0
7364,17.905235,0.363636,159.0,0.0,159.0,0.0,0.166667,0.0,0.083333,0.0,0,2,4000.0,134.532028,61.971748,0.166667,0.6030223876441073,0.0,1.4142135623730951,0.0,1908.007632030528,0.0,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,2,5,1,1,1,1,1,C17565,12,0
7365,1514.885982,0.909091,928.06,834.3,93.76,0.0,0.909091,0.727273,0.818182,0.0,0,31,4500.0,2797.8913,469.817435,0.0,0.9534626369187206,0.0,5.5677643628300215,1147.1620698142237,114.59553008988222,0.0,1,8,1,1,1,1,8,6,7,1,1,1,2,1,1,1,8,1,3,1,1,1,C17566,11,2
7366,63.292505000000006,1.0,545.38,0.0,545.38,0.0,0.916667,0.0,0.833333,0.0,0,11,4000.0,520.936337,156.60005800000002,0.166667,1.0,0.0,3.3166247903554,0.0,654.4562617825047,0.0,1,8,1,1,1,1,8,1,7,1,1,1,2,1,1,2,8,1,2,1,1,1,C17567,12,1
7367,4135.663046,1.0,0.0,0.0,0.0,3168.34945,0.0,0.0,0.0,0.5,22,0,4500.0,1360.105727,1434.932593,0.0,1.0,0.7071067811865476,0.0,0.0,0.0,144.0158840909091,2,8,1,1,1,1,1,1,1,3,2,1,2,1,1,1,8,3,1,1,1,1,C17568,12,0
7368,129.88171599999998,0.909091,672.0,0.0,672.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,775.413322,161.43608799999998,0.0,0.9534626369187206,0.0,2.8284271247461903,0.0,1007.999496000252,0.0,1,8,1,1,1,1,6,1,6,1,1,1,1,1,1,1,8,1,2,1,1,1,C17569,12,1
7369,228.107524,1.0,510.32,216.9,293.42,0.0,1.0,0.333333,1.0,0.0,0,23,5000.0,552.200643,182.02515400000001,0.0,1.0,0.0,4.795831523312719,650.7006507006507,293.42,0.0,1,8,1,1,1,1,8,3,8,1,1,1,2,1,1,1,8,1,3,1,1,1,C17570,12,1
7370,277.308988,1.0,1588.34,500.0,1088.34,0.0,0.916667,0.083333,0.916667,0.0,0,18,2500.0,1316.907062,217.35947000000002,0.083333,1.0,0.0,4.242640687119285,6000.024000096,1187.279568261975,0.0,1,8,1,1,1,1,8,1,8,1,1,1,1,1,1,1,8,1,2,1,1,1,C17571,12,1
7371,20.920544,0.727273,392.96,0.0,392.96,0.0,0.666667,0.0,0.583333,0.0,0,8,4000.0,324.00483199999996,108.557891,0.5,0.852803025322964,0.0,2.8284271247461903,0.0,673.6460992263424,0.0,1,6,1,1,1,1,6,1,5,1,1,1,2,1,1,5,7,1,2,1,1,1,C17572,12,1
7372,1462.74666,1.0,2400.37,2113.74,286.63,0.0,1.0,0.666667,1.0,0.0,0,34,1700.0,2893.730422,757.436645,0.0,1.0,0.0,5.830951894845301,3170.6084146957924,286.63,0.0,1,8,1,1,1,1,8,6,8,1,1,1,1,1,1,1,8,1,3,1,1,1,C17573,12,2
7373,328.436912,0.727273,2738.82,2408.82,330.0,0.0,0.583333,0.333333,0.333333,0.0,0,31,1000.0,2339.534377,364.97283,0.5,0.852803025322964,0.0,5.5677643628300215,7226.467226467227,990.00099000099,0.0,1,6,1,1,1,1,5,3,3,1,1,1,1,1,1,5,7,1,3,1,1,1,C17574,12,1
7374,11.772828,0.272727,101.0,101.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,164.86556299999998,168.403178,0.0,0.5222327067505443,0.0,1.4142135623730951,605.9987880024239,0.0,0.0,1,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,C17575,12,0
7375,6105.102208,1.0,248.73,0.0,248.73,8554.169845999999,0.083333,0.0,0.083333,0.75,49,2,9000.0,1824.639869,2173.252529,0.0,1.0,0.8660254037844386,1.4142135623730951,0.0,2984.771939087756,174.57489481632652,3,8,1,1,1,2,1,1,1,4,4,1,3,1,1,1,8,4,1,1,1,1,C17576,12,0
7376,1223.783946,1.0,135.24,0.0,135.24,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,328.934771,678.3365190000001,0.0,1.0,0.0,3.4641016151377544,0.0,135.24,0.0,1,8,1,1,1,1,8,1,8,1,1,1,1,1,1,1,8,1,2,1,1,1,C17577,12,1
7377,659.121167,1.0,458.5,0.0,458.5,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,65.156724,2883.9264239999998,0.0,1.0,0.0,3.3166247903554,0.0,500.1816362975868,0.0,1,8,1,1,1,1,8,1,8,1,1,1,1,1,1,1,8,1,2,1,1,1,C17578,12,1
7378,4228.417754,1.0,11994.71,11994.71,0.0,496.521561,0.25,0.25,0.0,0.083333,2,8,13450.0,508.79744400000004,1725.6456230000001,0.0,1.0,0.28867455724396635,2.8284271247461903,47978.84,0.0,248.2607805,2,8,2,3,1,1,3,3,1,1,1,1,4,1,1,1,8,2,2,4,1,1,C17579,12,0
7379,384.803407,1.0,549.0,291.0,258.0,0.0,0.5,0.083333,0.416667,0.0,0,9,1000.0,569.597465,610.732047,0.0,1.0,0.0,3.0,3492.013968055872,619.1995046403963,0.0,1,8,1,1,1,1,5,1,4,1,1,1,1,1,1,1,8,1,2,1,1,1,C17580,12,1
7380,141.65674099999998,0.181818,1109.83,1109.83,0.0,379.15522200000004,0.166667,0.166667,0.0,0.083333,1,3,1200.0,0.0,312.4522915,0.0,0.42640121951045123,0.28867455724396635,1.7320508075688772,6658.966682066635,0.0,379.15522200000004,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,2,1,1,1,1,C17581,12,0
7381,18.120946,0.5,57.0,57.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,1,1500.0,118.438703,54.138711,0.0,0.7071067811865476,0.0,1.0,341.99931600136796,0.0,0.0,1,5,1,1,1,1,2,2,1,1,1,1,1,1,1,1,6,1,1,1,1,1,C17582,6,0
7382,1150.04204,1.0,1283.45,318.67,964.78,47.044876,1.0,0.25,0.916667,0.083333,1,27,3500.0,2430.864396,419.675603,0.0,1.0,0.28867455724396635,5.196152422706632,1274.68,1052.4868900047672,47.044876,1,8,1,1,1,1,8,3,8,1,1,1,1,1,1,1,8,2,3,1,1,1,C17583,12,1
7383,158.512412,0.454545,713.64,713.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3000.0,1121.3227869999998,96.14573399999999,0.0,0.6741995253632266,0.0,1.4142135623730951,8563.71425485702,0.0,0.0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,C17584,12,0
7384,4925.078801,1.0,194.6,194.6,0.0,2746.4345559999997,0.333333,0.333333,0.0,0.416667,8,4,9000.0,5149.230429,1825.521318,0.0,1.0,0.6454974825667409,2.0,583.8005838005838,0.0,343.30431949999996,3,8,1,1,1,1,3,3,1,2,1,1,3,1,1,1,8,3,1,1,1,1,C17585,12,0
7385,61.653546999999996,0.454545,1194.22,0.0,1194.22,0.0,0.666667,0.0,0.666667,0.0,0,20,3777.777778,1775.3715960000002,101.147508,0.0,0.6741995253632266,0.0,4.47213595499958,0.0,1791.329104335448,0.0,1,4,1,1,1,1,6,1,6,1,1,1,1,1,1,1,6,1,2,1,1,1,C17586,12,1
7386,1669.488962,1.0,0.0,0.0,0.0,254.011804,0.0,0.0,0.0,0.166667,4,0,1800.0,571.589438,494.062935,0.0,1.0,0.40824869871194935,0.0,0.0,0.0,63.502951,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C17587,12,0
7387,23.587067,1.0,837.48,0.0,837.48,0.0,1.0,0.0,1.0,0.0,0,12,3500.0,775.895535,3.3000260000000003,0.166667,1.0,0.0,3.4641016151377544,0.0,837.48,0.0,1,8,1,1,1,1,8,1,8,1,1,1,1,1,1,2,8,1,2,1,1,1,C17588,12,1
7388,61.253237,1.0,377.86,78.0,299.86,0.0,1.0,0.166667,1.0,0.0,0,24,2700.0,347.206621,177.06095200000001,0.083333,1.0,0.0,4.898979485566356,467.99906400187194,299.86,0.0,1,8,1,1,1,1,8,2,8,1,1,1,1,1,1,1,8,1,3,1,1,1,C17589,12,1
7389,622.55987,1.0,343.46,221.84,121.62,1898.1218210000002,0.333333,0.333333,0.166667,0.583333,11,13,1500.0,964.1439839999999,554.592269,0.083333,1.0,0.7637623976080519,3.605551275463989,665.5206655206656,729.7185405629189,172.5565291818182,1,8,1,1,1,1,3,3,2,3,1,1,1,1,1,1,8,4,2,1,1,1,C17590,12,0
7390,677.077167,1.0,119.19,0.0,119.19,181.735735,0.416667,0.0,0.416667,0.083333,1,5,700.0,504.76214699999997,641.307637,0.0,1.0,0.28867455724396635,2.23606797749979,0.0,286.05577115538307,181.735735,1,8,1,1,1,1,4,1,4,1,1,1,1,1,1,1,8,2,1,1,1,1,C17591,12,0
7391,2.9105779999999997,0.727273,56.94,0.0,56.94,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,129.412694,42.033228,0.272727,0.852803025322964,0.0,1.7320508075688772,0.0,227.76,0.0,1,6,1,1,1,1,3,1,3,1,1,1,1,1,1,3,7,1,1,1,1,1,C17593,12,0
7392,807.555134,0.818182,242.06,0.0,242.06,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,1610.237285,504.351185,0.0,0.9045341342370667,0.0,2.449489742783178,0.0,484.12,0.0,1,7,1,1,1,1,5,1,5,1,1,1,1,1,1,1,8,1,2,1,1,1,C17594,12,1
7393,1099.649455,1.0,0.0,0.0,0.0,72.841356,0.0,0.0,0.0,0.166667,2,0,1200.0,322.777824,309.246328,0.0,1.0,0.40824869871194935,0.0,0.0,0.0,36.420678,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C17595,12,0
7394,2369.073061,1.0,0.0,0.0,0.0,1235.769004,0.0,0.0,0.0,0.2,2,0,3500.0,3428.646118,403.8183,0.0,1.0,0.4472135954999579,0.0,0.0,0.0,617.884502,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C17596,10,0
7395,1.941328,0.181818,15.3,0.0,15.3,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,190.254352,117.892476,0.0,0.42640121951045123,0.0,1.0,0.0,183.6007344029376,0.0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,C17597,12,0
7396,2365.48995,1.0,0.0,0.0,0.0,1294.0981769999999,0.0,0.0,0.0,0.666667,17,0,2500.0,816.5164,994.027775,0.0,1.0,0.8164967850518458,0.0,0.0,0.0,76.12342217647058,1,8,1,1,1,1,1,1,1,3,2,1,1,1,1,1,8,4,1,1,1,1,C17598,12,0
7397,1128.878514,1.0,129.86,129.86,0.0,372.192943,0.083333,0.083333,0.0,0.083333,1,1,4200.0,767.993781,293.201194,0.0,1.0,0.28867455724396635,1.0,1558.3262333049333,0.0,372.192943,1,8,1,1,1,1,1,1,1,1,1,1,2,1,1,1,8,2,1,1,1,1,C17599,12,0
7398,806.4461309999999,1.0,0.0,0.0,0.0,916.64405,0.0,0.0,0.0,0.083333,1,0,3000.0,504.66084000000006,258.248739,0.0,1.0,0.28867455724396635,0.0,0.0,0.0,916.64405,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C17600,12,0
7399,25.921726,0.545455,268.92,0.0,268.92,0.0,0.5,0.0,0.416667,0.0,0,6,1500.0,458.38794800000005,146.45070800000002,1.0,0.7385492536046597,0.0,2.449489742783178,0.0,645.4074836740131,0.0,1,5,1,1,1,1,5,1,4,1,1,1,1,1,1,8,6,1,2,1,1,1,C17601,12,1
7400,531.075085,0.818182,485.73,152.4,333.33,474.10077,0.25,0.083333,0.166667,0.083333,1,3,2500.0,1657.453579,146.965562,0.1,0.9045341342370667,0.28867455724396635,1.7320508075688772,1828.807315229261,1999.9760000479996,474.10077,1,7,1,1,1,1,3,1,2,1,1,1,1,1,1,1,8,2,1,1,1,1,C17602,12,0
7401,1578.053342,1.0,177.21,0.0,177.21,0.0,0.416667,0.0,0.416667,0.0,0,5,1400.0,0.0,312.4522915,0.0,1.0,0.0,2.23606797749979,0.0,425.3036597570722,0.0,1,8,1,1,1,1,4,1,4,1,1,1,1,1,1,1,8,1,1,1,1,1,C17603,12,0
7402,1371.187284,1.0,208.76,149.0,59.76,73.235325,0.25,0.166667,0.166667,0.083333,2,5,1500.0,447.76423099999994,1969.5365760000002,0.0,1.0,0.28867455724396635,2.23606797749979,893.998212003576,358.5592828814342,36.6176625,1,8,1,1,1,1,3,2,2,1,1,1,1,1,1,1,8,2,1,1,1,1,C17604,12,0
7403,484.108869,1.0,0.0,0.0,0.0,850.7840539999999,0.0,0.0,0.0,0.5,10,0,1000.0,590.725031,184.562158,0.0,1.0,0.7071067811865476,0.0,0.0,0.0,85.07840539999998,1,8,1,1,1,1,1,1,1,3,1,1,1,1,1,1,8,3,1,1,1,1,C17605,12,0
7404,48.573636,1.0,258.36,0.0,258.36,0.0,1.0,0.0,0.833333,0.0,0,6,1500.0,197.464636,81.829414,0.5,1.0,0.0,2.449489742783178,0.0,310.03212401284964,0.0,1,8,1,1,1,1,8,1,7,1,1,1,1,1,1,5,8,1,2,1,1,1,C17606,6,1
7405,709.475496,1.0,0.0,0.0,0.0,1240.838098,0.0,0.0,0.0,0.25,4,0,1000.0,1242.9897,402.871353,0.083333,1.0,0.5,0.0,0.0,0.0,310.2095245,1,8,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,3,1,1,1,1,C17607,12,0
7406,1768.456809,1.0,449.73,395.05,54.68,0.0,0.416667,0.333333,0.333333,0.0,0,10,3000.0,664.5293740000001,438.283058,0.0,1.0,0.0,3.1622776601683795,1185.1511851511852,164.04016404016406,0.0,1,8,1,1,1,1,4,3,3,1,1,1,1,1,1,1,8,1,2,1,1,1,C17608,12,0
7407,475.22986299999997,1.0,126.03,126.03,0.0,452.857459,0.090909,0.090909,0.0,0.181818,2,1,1200.0,476.74593,186.40442099999999,0.0,1.0,0.42640121951045123,1.0,1386.3313863313863,0.0,226.4287295,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C17609,11,0
7408,75.244732,1.0,623.3,384.05,239.25,0.0,1.0,0.333333,0.833333,0.0,0,19,4500.0,579.531266,162.562704,0.727273,1.0,0.0,4.358898943540674,1152.1511521511522,287.10011484004593,0.0,1,8,1,1,1,1,8,3,7,1,1,1,2,1,1,6,8,1,2,1,1,1,C17610,12,1
7409,18.627266,0.8888889999999999,309.26,0.0,309.26,0.0,0.8888889999999999,0.0,0.777778,0.0,0,14,1500.0,272.65407200000004,122.277171,0.714286,0.9428091005076266,0.0,3.7416573867739413,0.0,397.6198863943182,0.0,1,8,1,1,1,1,8,1,7,1,1,1,1,1,1,6,8,1,2,1,1,1,C17611,9,1
7410,980.922091,1.0,0.0,0.0,0.0,644.770362,0.0,0.0,0.0,0.333333,5,0,1200.0,569.660031,251.86178900000002,0.0,1.0,0.577349980514419,0.0,0.0,0.0,128.9540724,1,8,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,3,1,1,1,1,C17612,12,0
7411,104.311214,0.818182,1270.59,1270.59,0.0,0.0,0.583333,0.583333,0.0,0.0,0,8,2000.0,1359.473756,147.45012,1.0,0.9045341342370667,0.0,2.8284271247461903,2178.1555303745886,0.0,0.0,1,7,1,1,1,1,5,5,1,1,1,1,1,1,1,8,8,1,2,1,1,1,C17613,12,2
7412,2383.4279850000003,1.0,95.08,95.08,0.0,2437.054164,0.083333,0.083333,0.0,0.166667,4,3,2500.0,145.154675,16415.732790000002,0.0,1.0,0.40824869871194935,1.7320508075688772,1140.9645638582554,0.0,609.263541,2,8,1,1,1,1,1,1,1,1,1,1,1,1,2,1,8,2,1,1,1,1,C17614,12,0
7413,198.951791,0.25,0.0,0.0,0.0,1365.18629,0.0,0.0,0.0,0.125,1,0,2500.0,0.0,312.4522915,0.0,0.5,0.3535533905932738,0.0,0.0,0.0,1365.18629,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,C17615,8,0
7414,145.47021999999998,1.0,95.0,38.0,57.0,0.0,0.25,0.083333,0.166667,0.0,0,4,1500.0,175.248349,162.398092,0.0,1.0,0.0,2.0,456.001824007296,341.99931600136796,0.0,1,8,1,1,1,1,3,1,2,1,1,1,1,1,1,1,8,1,1,1,1,1,C17616,12,0
7415,43.087983,0.571429,133.0,133.0,0.0,0.0,0.14285699999999998,0.14285699999999998,0.0,0.0,0,1,3000.0,189.248952,96.858626,0.0,0.755929229491756,0.0,1.0,931.0009310009311,0.0,0.0,1,5,1,1,1,1,2,2,1,1,1,1,1,1,1,1,7,1,1,1,1,1,C17617,7,0
7416,1273.498021,1.0,449.28,0.0,449.28,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,475.727103,4224.383226,0.0,1.0,0.0,3.4641016151377544,0.0,449.28,0.0,1,8,1,1,1,1,8,1,8,1,1,1,1,1,1,1,8,1,2,1,1,1,C17618,12,1
7417,33.880019,0.909091,3421.12,3008.55,412.57,269.61939,0.916667,0.833333,0.25,0.166667,2,28,3500.0,3977.215235,45.434563,1.0,0.9534626369187206,0.40824869871194935,5.291502622129181,3610.261444104578,1650.28,134.809695,1,8,1,1,1,1,8,7,3,1,1,1,1,1,1,8,8,2,3,1,1,1,C17619,12,2
7418,21.881528,1.0,89.04,89.04,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,193.98533500000002,96.885791,0.0,1.0,0.0,1.0,1068.4842739370958,0.0,0.0,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,C17620,12,0
7419,1223.630962,1.0,2065.5,628.8,1436.7,0.0,1.0,0.166667,1.0,0.0,0,46,1500.0,638.997243,961.5314279999999,0.0,1.0,0.0,6.782329983125268,3772.7924544150906,1436.7,0.0,1,8,1,1,1,1,8,2,8,1,1,2,1,1,1,1,8,1,3,1,1,1,C17621,12,1
7420,1441.9934759999999,0.909091,0.0,0.0,0.0,2464.684708,0.0,0.0,0.0,0.333333,5,0,3000.0,3206.577257,481.175275,0.0,0.9534626369187206,0.577349980514419,0.0,0.0,0.0,492.93694159999995,1,8,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,3,1,1,1,1,C17622,12,0
7421,1070.631288,1.0,651.91,651.91,0.0,40.076809999999995,0.416667,0.416667,0.0,0.083333,1,43,1200.0,258.767714,3520.912186,0.0,1.0,0.28867455724396635,6.557438524302,1564.5827483338012,0.0,40.076809999999995,1,8,1,1,1,1,4,4,1,1,1,1,1,1,1,1,8,2,3,1,1,1,C17623,12,0
7422,594.268871,0.909091,1036.76,966.8,69.96,0.0,0.583333,0.416667,0.25,0.0,0,17,2500.0,198.237134,260.480387,0.0,0.9534626369187206,0.0,4.123105625617661,2320.318143745485,279.84,0.0,1,8,1,1,1,1,5,4,3,1,1,1,1,1,1,1,8,1,2,1,1,1,C17624,12,2
7423,25.715061,0.363636,449.32,449.32,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,5000.0,1086.379588,131.749774,1.0,0.6030223876441073,0.0,2.0,2695.9146081707836,0.0,0.0,1,3,1,1,1,1,2,2,1,1,1,1,2,1,1,8,5,1,1,1,1,1,C17625,12,0
7424,1439.410201,1.0,184.7,184.7,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,299.988581,4792.61355,0.0,1.0,0.0,1.4142135623730951,1108.1977836044327,0.0,0.0,1,8,1,1,1,1,2,2,1,1,1,1,1,1,1,1,8,1,1,1,1,1,C17626,12,0
7425,543.815182,1.0,0.0,0.0,0.0,45.475577,0.0,0.0,0.0,0.083333,1,0,3000.0,593.946163,261.125552,0.0,1.0,0.28867455724396635,0.0,0.0,0.0,45.475577,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C17628,12,0
7426,36.979201,0.181818,0.0,0.0,0.0,4262.120108,0.0,0.0,0.0,0.166667,2,0,2500.0,22099.47812,173.24367,0.0,0.42640121951045123,0.40824869871194935,0.0,0.0,0.0,2131.060054,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,2,1,1,1,2,C17629,12,0
7427,9220.534572,1.0,1420.31,777.66,642.65,9816.782544,1.0,0.25,1.0,0.833333,29,77,12500.0,4257.372749,4696.075967,0.0,1.0,0.9128707466010728,8.774964387392123,3110.64,642.65,338.5097428965517,4,8,1,1,1,2,8,3,8,4,2,2,4,1,1,1,8,4,4,1,1,1,C17630,12,1
7428,6631.790101,1.0,74.17,74.17,0.0,4618.934859,0.090909,0.090909,0.0,0.454545,10,1,9000.0,1652.0296529999998,1516.8927449999999,0.0,1.0,0.6741995253632266,1.0,815.8708158708158,0.0,461.8934859,3,8,1,1,1,1,1,1,1,2,1,1,3,1,1,1,8,3,1,1,1,1,C17631,11,0
7429,39.251217,1.0,1066.62,339.1,727.52,204.615371,0.833333,0.833333,0.916667,0.083333,1,49,3500.0,1340.881787,102.273663,0.5,1.0,0.28867455724396635,7.0,406.92016276806515,793.6578932153116,204.615371,1,8,1,1,1,1,7,7,8,1,1,2,1,1,1,5,8,2,3,1,1,1,C17632,12,2
7430,2.02217,0.181818,0.0,0.0,0.0,438.92439400000006,0.0,0.0,0.0,0.090909,1,0,1200.0,1767.395484,87.32882,0.0,0.42640121951045123,0.30151119382205366,0.0,0.0,0.0,438.92439400000006,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,C17633,11,0
7431,38.068219,0.727273,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,553.927866,85.990408,0.333333,0.852803025322964,0.0,3.4641016151377544,0.0,799.92,0.0,1,6,1,1,1,1,8,1,8,1,1,1,1,1,1,3,7,1,2,1,1,1,C17634,12,1
7432,578.795795,0.545455,994.12,105.0,889.12,2578.563752,0.833333,0.166667,0.833333,0.75,31,12,2500.0,2369.347633,114.089533,0.0,0.7385492536046597,0.8660254037844386,3.4641016151377544,629.99874000252,1066.9444267777708,83.17947587096775,1,5,1,1,1,1,7,2,7,4,3,1,1,1,1,1,6,4,2,1,1,1,C17635,12,1
7433,1325.679991,1.0,1084.87,687.57,397.3,3330.913556,0.833333,0.333333,0.833333,0.416667,9,16,3000.0,4135.414563,405.944341,0.090909,1.0,0.6454974825667409,4.0,2062.712062712063,476.7601907040763,370.1015062222222,1,8,1,1,1,1,7,3,7,2,1,1,1,1,1,1,8,3,2,1,1,1,C17636,12,1
7434,743.52828,1.0,158.95,158.95,0.0,0.0,0.375,0.375,0.0,0.0,0,3,800.0,250.34936299999998,185.17906599999998,0.0,1.0,0.0,1.7320508075688772,423.8666666666666,0.0,0.0,1,8,1,1,1,1,4,4,1,1,1,1,1,1,1,1,8,1,1,1,1,1,C17637,8,0
7435,0.0,0.0,180.66,54.0,126.66,0.0,0.583333,0.083333,0.5,0.0,0,7,2700.0,221.27715,312.4522915,0.0,0.0,0.0,2.6457513110645907,648.0025920103681,253.32,0.0,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,C17638,12,1
7436,41.789262,1.0,821.51,501.95,319.56,109.91813,0.833333,0.083333,0.833333,0.083333,1,11,4000.0,969.030384,132.158949,0.3,1.0,0.28867455724396635,3.3166247903554,6023.424093696374,383.4721533888614,109.91813,1,8,1,1,1,1,7,1,7,1,1,1,2,1,1,3,8,2,2,1,1,1,C17639,12,1
7437,987.110602,1.0,0.0,0.0,0.0,1139.392895,0.0,0.0,0.0,0.14285699999999998,2,0,1200.0,139.60782700000001,232.004681,0.0,1.0,0.37796428402694343,0.0,0.0,0.0,569.6964475,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C17640,7,0
7438,11.981427,0.727273,187.55,0.0,187.55,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,261.920143,160.970746,0.625,0.852803025322964,0.0,3.0,0.0,250.0666666666667,0.0,1,6,1,1,1,1,7,1,7,1,1,1,1,1,1,6,7,1,2,1,1,1,C17641,12,1
7439,11.316443,0.181818,112.23,112.23,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,636.1505599999999,88.670668,0.0,0.42640121951045123,0.0,1.0,1346.7653870615482,0.0,0.0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,C17642,12,0
7440,0.0,0.0,300.0,0.0,300.0,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,5228.819138,81.403177,0.0,0.0,0.0,1.0,0.0,3600.0144000576,0.0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,C17643,12,0
